adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/11V6JMreBokxvTZTsxmSQsibaRb.jpg,"[28, 80, 53]",13809,en,RocknRolla,"When a Russian mobster sets up a real estate scam that generates millions of pounds, various members of London's criminal underworld pursue their share of the fortune. Various shady characters, including Mr One-Two, Stella the accountant, and Johnny Quid, a druggie rock-star, try to claim their slice.",4.4535,/i7eyngqjdvKB7NvrWtCjjTNNq8N.jpg,2008-09-04,RocknRolla,False,6.946,3121
False,/dMjNyPk3aBwXYYfAuSAwSRz1ewa.jpg,"[18, 878]",11864,en,Enemy Mine,"A soldier from Earth crashlands on an alien world after sustaining battle damage. Eventually he encounters another survivor, but from the enemy species he was fighting; they band together to survive on this hostile world. In the end the human finds himself caring for his enemy in a completely unexpected way.",5.1634,/a3dr9L8VIjhEvivzQ2M12VQDere.jpg,1985-12-12,Enemy Mine,False,6.944,1019
False,/8KM1KWQt434blaRMbDOJ8ZZ3K3W.jpg,"[35, 18]",586,en,Wag the Dog,"During the final weeks of a presidential race, the President is accused of sexual misconduct. To distract the public until the election, the President's adviser hires a Hollywood producer to help him stage a fake war.",4.835,/rYoEQzMBlB40ZlwVoe6y5s8B58z.jpg,1997-12-25,Wag the Dog,False,6.948,998
False,/57dG6BzU2RcPtLgoA3oyHUIb2rI.jpg,"[18, 37, 12]",581032,en,News of the World,"A Texan traveling across the wild West bringing the news of the world to local townspeople, agrees to help rescue a young girl who was kidnapped.",2.1744,/fYQCgVRsQTEfUrP7cW5iAFVYOlh.jpg,2020-12-25,News of the World,False,6.947,1845
False,/kR48L1E3OLOkQcnlmpi5wDj7ZZt.jpg,"[18, 35, 80]",180863,en,T2 Trainspotting,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud and Begbie.",2.8845,/xlbpCwa9OXXIiNgXcwuompHFIk9.jpg,2017-01-27,T2 Trainspotting,False,6.945,3243
False,/ort14Ott2BvpfmTuhsMUVnSEsWd.jpg,"[10751, 16, 12, 35]",9929,fr,Astérix et Cléopâtre,"Popular animated hero Asterix and his faithful sidekick Obelix travel to ancient Egypt to help Cleopatra build a new summer home. Cleopatra and Julius Caesar have made a bet, with Caesar wagering the project cannot be completed in a few weeks time. With the help of a magic potion, Asterix comes to the rescue of the Queen of the Nile as Caesar and an angry architect plot against them.",2.0126,/gNpKAmWFsCiWKKx39Ap8pF7EWQg.jpg,1968-12-19,Asterix and Cleopatra,False,6.9,1001
False,/paSilBRK7Qw3iIbf3xIYVDKnVF9.jpg,"[28, 35, 53, 10749]",9434,en,Grosse Pointe Blank,"Hitman Martin Blank becomes a moving target after he rebuffs a fellow assassin's invitation to form a union. On the advice of his quirky assistant and neurotic psychiatrist, Martin begrudgingly heads out to Grosse Pointe, Michigan for his ten-year high school reunion, where he soon comes across the woman he jilted on prom night.",2.647,/7lQ0MSNQqBTYpXTTZL82u1n95Z3.jpg,1997-04-11,Grosse Pointe Blank,False,6.941,975
False,/2NPhBHfzhEmXl8csQ2dKmoxfj5e.jpg,"[28, 80, 53]",972614,en,Knox Goes Away,"A contract killer, after being diagnosed with a fast-moving form of dementia, is presented with the opportunity to redeem himself by saving the life of his estranged adult son. But to do so, he must race against the police closing in on him as well as the ticking clock of his own rapidly deteriorating mind.",6.2374,/w39qKYjltCix18BwtoZ1e45usdb.jpg,2024-03-15,Knox Goes Away,False,6.946,432
False,/23wCZgZ3mDtATocmy1lXNLM7pyx.jpg,"[10749, 18]",568467,en,Ammonite,"In 1840s England, palaeontologist Mary Anning and a young woman sent by her husband to convalesce by the sea develop an intense relationship. Despite the chasm between their social spheres and personalities, Mary and Charlotte discover they can each offer what the other has been searching for: the realisation that they are not alone. It is the beginning of a passionate and all-consuming love affair that will defy all social bounds and alter the course of both lives irrevocably.",7.2235,/5lx4pUHWZoOKJWsVsvurRRNW9FK.jpg,2020-11-13,Ammonite,False,6.936,619
False,/A29oACLcWmIo8RDzNH7GNQziBbG.jpg,"[35, 18, 10749]",450489,en,Irreplaceable You,"A stunning cancer diagnosis spurs Abbie to seek a future girlfriend for fiancé and childhood sweetheart Sam, who's clueless when it comes to dating.",3.012,/hkflwtWCJffdDSwg63fdDFbwOvS.jpg,2018-02-16,Irreplaceable You,False,6.9,710
False,/a26Gj4TqFKEdku1XLIWLFpzUgv4.jpg,"[18, 12]",407890,en,Lean on Pete,"Charley Thompson, a teenager living with his single father, gets a summer job working for horse trainer Del Montgomery. Bonding with an aging racehorse named Lean on Pete, Charley is horrified to learn he is bound for slaughter, and so he steals the horse, and the duo embark on an odyssey across the new American frontier.",1.2931,/7SuPHSo9Uw8GACkP2oPst512Qhl.jpg,2018-04-06,Lean on Pete,False,6.946,353
False,/cBwvbNr6o3qaETtNG3pUoV0jGIg.jpg,"[18, 35]",103747,en,The Angels' Share,"Narrowly avoiding jail, new dad Robbie vows to turn over a new leaf. A visit to a whisky distillery inspires him and his mates to seek a way out of their hopeless lives.",3.1539,/bt9kJ8gwTMaDcmL0INlJYIZ887t.jpg,2012-06-01,The Angels' Share,False,6.939,595
False,/aYPDXxII8VuUkRIylyJmWCfbg4f.jpg,[18],1412,en,"sex, lies, and videotape","Ann, a frustrated wife, enters into counseling due to a troubled marriage. Unbeknownst to her, her husband John has begun an affair with her sister. When John’s best friend Graham arrives, his penchant for interviewing women about their sex lives forever changes John and Ann’s rocky marriage.",5.2396,/pj1uKm07svgXZDHbYE8AzRfNHcu.jpg,1989-08-04,"sex, lies, and videotape",False,6.94,981
False,/aTF8rfm7Q1nQX0CXNmS4iUk80Kw.jpg,"[35, 18]",429199,fi,Toivon tuolla puolen,A restaurateur befriends a Syrian refugee who  has recently arrived in Finland.,2.2362,/spqAX6L4YtPaCj2dnc10Tku9AU7.jpg,2017-02-03,The Other Side of Hope,False,6.945,338
False,/tdGCuUge9wZUYP785WTGVrMIxBk.jpg,"[14, 28, 9648]",337556,de,Smaragdgrün,"Emerald Green is the stunning conclusion to Kerstin Gier's Ruby Red Trilogy, picking up where Sapphire Blue left off, reaching new heights of intrigue and romance as Gwen finally uncovers the secrets of the time-traveling society and learns her fate.",3.9162,/jsUvDbjD4ZEd1AswFLAvqyUs7jc.jpg,2016-07-07,Emerald Green,False,6.945,867
False,/6NZMN7XRb0TDRloST3P8T9W2z0W.jpg,"[14, 18, 10749]",175774,de,Rubinrot,"On her 16th birthday, Gwendolyn Shepherd finds out that instead of her cousin, she has inherited a rare gene that allows her to travel through time.",3.7948,/lCfUO2be7jlskyTXRnf1bQtdIes.jpg,2013-03-14,Ruby Red,False,6.945,1129
False,/me67dwJnUBt3O9NqZaBdEQ6i4vM.jpg,"[14, 16, 10749, 10751]",10882,en,Sleeping Beauty,"Cursed to die by the evil fairy Maleficent when she was a baby, Princess Aurora is sent into hiding under protection from three good fairies. As she grows up far away, Maleficent becomes increasingly determined to seal the princess's fate.",9.4325,/dK4OZwFFxnfK7MvqfVqw94mavL7.jpg,1959-02-17,Sleeping Beauty,False,6.944,5337
False,/wid86tR3KvQ8SBzjmlcXMTSRXsy.jpg,"[35, 10749]",8390,en,"Definitely, Maybe","When Will decides to tell his daughter the story of how he met her mother, he discovers that a second look at the past might also give him a second chance at the future.",5.4893,/4FuN9nBJ7ttO4BUopJCpT6B0yhH.jpg,2008-02-08,"Definitely, Maybe",False,6.943,2537
False,/sp99ZzKz6Zv7nX95XDJmhNA4LVI.jpg,"[35, 18, 9648]",975773,en,Wicked Little Letters,"When the denizens of Littlehampton – including conservative Edith – begin receiving letters full of hilarious profanities, rowdy Irish migrant Rose is charged with the crime. Suspecting something amiss, the town's women band together to investigate.",5.2288,/scAU7YudKNVeZlOfgSEWntAUSJ.jpg,2024-02-23,Wicked Little Letters,False,6.933,560
False,/kT8orKwz2bmRdHBLnG44yucYtFy.jpg,"[28, 53]",204082,en,Homefront,"Phil Broker is a former DEA agent who has gone through a crisis after his action against a biker gang went horribly wrong and it cost the life of his boss' son. He is recently widowed and is left with a 9-years-old daughter, Maddy. He decides to quit the turbulent and demanding life of thrill for Maddy's sake and retires to a small town. His daughter fights off a boy who was bullying her at school and this sets in motion a round of events that end in his direct confrontation with the local Meth drug lord. His past history with the biker gang also enters the arena, making matters more complex. But he has a mission in his mind to protect his daughter and he is ready to pay any cost that it demands.",13.1546,/6pF8D9bDIAmuHgCqGKEfuNWRQam.jpg,2013-11-12,Homefront,False,6.943,3664
False,/12xU204ABgr31iCTM57JT6wGFMg.jpg,"[18, 10749]",55787,en,Water for Elephants,"In this captivating Depression-era melodrama, impetuous veterinary student Jacob Jankowski joins a celebrated circus as an animal caretaker but faces a wrenching dilemma when he's transfixed by angelic married performer Marlena.",3.7552,/8T7Hvb9trKvCAmbSI8cEIU0Sl2T.jpg,2011-04-15,Water for Elephants,False,6.9,2565
False,/jOncZUo1ce3cOgBWPvnmpilzFUu.jpg,[35],37653,fr,Les Trois Frères,"Three half-brothers are reunited at their mother's funeral. After being told of their inheritance they quickly spend the money, only to find out that they will not receive it after all. The men grow closer while deciding how to proceed.",4.5595,/nPrUw2hLIt9uWrGwfKjr0AbGWgd.jpg,1995-12-13,The Three Brothers,False,6.944,773
False,/2lo6j3WklNsb8891Z9o0kKQCJHk.jpg,"[18, 53, 10752]",2253,en,Valkyrie,"Wounded in Africa during World War II, Nazi Col. Claus von Stauffenberg returns to his native Germany and joins the Resistance in a daring plan to create a shadow government and assassinate Adolf Hitler. When events unfold so that he becomes a central player, he finds himself tasked with both leading the coup and personally killing the Führer.",7.1214,/8eoRtXswC8IQDsqW7iJWO56NhAv.jpg,2008-12-25,Valkyrie,False,6.943,3900
False,/r73OdC9TpRIknIsVyGCd5SSwplO.jpg,"[18, 53]",1999,en,In the Bedroom,"Summertime on the coast of Maine, ""In the Bedroom"" centers on the inner dynamics of a family in transition. Matt Fowler is a doctor practicing in his native Maine and is married to New York born Ruth Fowler, a music teacher. His son is involved in a love affair with a local single mother. As the beauty of Maine's brief and fleeting summer comes to an end, these characters find themselves in the midst of unimaginable tragedy.",2.8983,/IQj11YbraLDyPYaz79jtDoAscc.jpg,2001-11-23,In the Bedroom,False,6.928,384
False,/7x4SNxO5HWArighxxFeet5sn3il.jpg,"[28, 14]",364,en,Batman Returns,"The monstrous Penguin, who dwells in the sewers beneath Gotham, joins up with corrupt mayoral candidate Max Shreck to topple the Batman once and for all. But when Shreck's timid assistant Selina Kyle finds out, and Shreck tries to kill her, she's transformed into the sexy Catwoman. She teams up with the Penguin and Shreck to destroy Batman, but sparks fly unexpectedly when she confronts the caped crusader.",10.283,/jKBjeXM7iBBV9UkUcOXx3m7FSHY.jpg,1992-06-19,Batman Returns,False,6.943,6831
False,/lx89oBeJIastndjbQxznnfSYpmR.jpg,"[12, 28, 18, 36]",796185,fr,Les Trois Mousquetaires : D'Artagnan,"D'Artagnan, a spirited young Gascon, is left for dead after trying to save a noblewoman from being kidnapped. Once in Paris, he tries by all means to find his attackers, unaware that his quest will lead him to the very heart of a war where the future of France is at stake. Aided by King's Musketeers Athos, Porthos and Aramis, he faces the machinations of villainous Cardinal Richelieu and Milady de Winter, while falling in love with Constance, the Queen's confidante.",6.0377,/hfExJPcbBtDeFDEb7I1By72Drlr.jpg,2023-04-05,The Three Musketeers: D'Artagnan,False,6.939,1317
False,/3oqmk6mNWPatBKcjOOJLp5WW9zN.jpg,"[27, 53]",758323,en,The Pope's Exorcist,"Father Gabriele Amorth, Chief Exorcist of the Vatican, investigates a young boy's terrifying possession and ends up uncovering a centuries-old conspiracy the Vatican has desperately tried to keep hidden.",8.6357,/jFC4LS5qTAT3PinzdEzINfu1CV9.jpg,2023-04-05,The Pope's Exorcist,False,6.941,2985
False,/xDHCtB2rUUJYMEWoYbXITbQcirY.jpg,"[10751, 35]",369883,en,Middle School: The Worst Years of My Life,A quiet teenage artist Rafe Katchadorian has a wild imagination and is sick of middle school and the rules that have been put before him. Rafe and his best friend Leo have come up with a plan: break every rule in the school hand book and as you expect trouble follows.,4.854,/3rlcvuGlLETfGCq0aaVD526Emlc.jpg,2016-10-07,Middle School: The Worst Years of My Life,False,6.943,442
False,/clFFCapyGpE7KD4Jsu5pUbFBZF4.jpg,"[28, 53]",359410,en,Road House,"Ex-UFC fighter Dalton takes a job as a bouncer at a Florida Keys roadhouse, only to discover that this paradise is not all it seems.",24.5108,/fDEdtS4P0gJsxHDIt8dG8TR5dx1.jpg,2024-03-08,Road House,False,6.943,2729
False,/n83htssllqNBIENwXPE1qyzU8l9.jpg,"[18, 80, 10749]",24163,cn,旺角卡門,"Mid-level gangster Wah falls in love with his beautiful cousin, but must also continue to protect his volatile partner-in-crime and friend, Fly.",4.5044,/2ePFbsguw4d9UZ3hA61vCUQOBhh.jpg,1988-06-09,As Tears Go By,False,6.932,352
False,/A3FXi0fWl2q0LIK4RVSE3aH8Y09.jpg,"[37, 12, 10749]",11916,en,Two Mules for Sister Sara,"When a wandering mercenary named Hogan rescues a nun called Sister Sara from the unwanted attentions of a band of rogues on the Mexican plains, he has no idea what he has let himself in for. Their chance encounter results in the blowing up of a train and a French garrison, as well as igniting a spark between them that survives a shocking discovery.",5.5357,/RbuNHMlrw7M2w1R3hZMAPwh6dG.jpg,1970-03-02,Two Mules for Sister Sara,False,6.935,617
False,/vyOFlV1afDHb9MMwJVyON4qXbvC.jpg,"[10751, 12, 16, 18, 10749]",9732,en,The Lion King II: Simba's Pride,"The circle of life continues for Simba, now fully grown and in his rightful place as the king of Pride Rock. Simba and Nala have given birth to a daughter, Kiara who's as rebellious as her father was. But Kiara drives her parents to distraction when she catches the eye of Kovu, the son of the evil lioness, Zira. Will Kovu steal Kiara's heart?",11.766,/sWR1x6UCMCGN9xEf8RGhPS934X0.jpg,1998-10-24,The Lion King II: Simba's Pride,False,6.943,4565
False,/utChUdMhCEWKjHTc8DO5aK8dUVS.jpg,"[10751, 16, 12, 35]",520758,en,Chicken Run: Dawn of the Nugget,A band of fearless chickens flock together to save poultry-kind from an unsettling new threat: a nearby farm that's cooking up something suspicious.,8.12,/exNtEY8QUuQh9e23wSQjkPxKIU3.jpg,2023-12-08,Chicken Run: Dawn of the Nugget,False,6.9,831
False,/1l1013J6IQIipxN7KHTWipVngT0.jpg,"[35, 16, 10751]",227973,en,The Peanuts Movie,"Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal Charlie Brown begins his own epic quest.",5.6132,/aiwdwnl7RFs1vcBanOKr13ye3wE.jpg,2015-11-05,The Peanuts Movie,False,6.94,1734
False,/gJeF1Pn9nsSsexqaQpS0G840nI2.jpg,"[12, 18, 10751]",11076,en,Fly Away Home,"Amy is only 13 years old when her mother is killed. She goes to Canada to live with her father, an eccentric inventor whom she barely knows. Amy is miserable in her new life... until she discovers a nest of goose eggs that were abandoned when a local forest was torn down. The eggs hatch and Amy becomes ""Mama Goose"". When winter comes, Amy and her dad must find a way to lead the birds South.",4.8399,/obcQJkZB2OsRxd5GWIcQ5Qjv4YW.jpg,1996-09-13,Fly Away Home,False,6.93,485
False,/hehaK1jIuTOvRPGPccVivZcZ2Cb.jpg,"[14, 10751, 27]",10166,en,The Witches,"A young boy named Luke and his grandmother go on vacation only to discover their hotel is hosting an international witch convention, where the Grand High Witch is unveiling her master plan to turn all children into mice. Will Luke fall victim to the witches' plot before he can stop them?",7.5091,/mPYBjVkeHakkPGY7WaKyyNU4RWm.jpg,1990-05-25,The Witches,False,6.942,1313
False,/im6mZxeUMq71cBqqQmzLGDVdIXd.jpg,"[10749, 18]",2259,en,The House of the Spirits,"A rancher, his clairvoyant wife and their family face turbulent years in South America.",4.9111,/pS5xqILNBxcjRqLZROIkO4wszrU.jpg,1993-10-21,The House of the Spirits,False,6.935,714
False,/cL8nGFsbFkvaHh33PesJPKgs2HJ.jpg,"[10749, 35]",664031,it,Sul più bello,"Marta may be an orphan, and she may be affected by a lethal illness, yet she is the most positive person one can meet. She wants a boy to fall for her. Not any boy - the most handsome of them all. One day, she may have found her match.",4.125,/csu16eLYUDvyX64UdqHtwBwAd21.jpg,2020-10-22,Out of My League,False,6.929,477
False,/4HXiEsWUEMzJNFwjJv6oUaocqJU.jpg,"[10752, 18, 10749]",468224,en,Tolkien,"England, early 20th century. The future writer and philologist John Ronald Reuel Tolkien (1892-1973) and three of his schoolmates create a strong bond between them as they share the same passion for literature and art, a true fellowship that strengthens as they grow up, but the outbreak of World War I threatens to shatter it.",3.366,/A7eYO3t7oZQdfJj5KlJBI7GhT9H.jpg,2019-05-03,Tolkien,False,6.938,1480
False,/ozdXqMwijV192aSrojjFQMGeWSh.jpg,"[18, 37, 36, 12]",384680,en,Hostiles,A legendary Native American-hating Army captain nearing retirement in 1892 is given one last assignment: to escort a Cheyenne chief and his family through dangerous territory back to his Montana reservation.,6.1668,/rqoezyB51GfhiloOB5ZErg5HXas.jpg,2017-12-22,Hostiles,False,6.941,2413
False,/1ZDG6VJFd2t92dZAScCqti0QPAg.jpg,"[10751, 10402, 10770]",114955,en,Let It Shine,"A young teenage rapper must use his musical talent to help his friend out and win the girl of his dreams by going through several events of betrayal, trust and agreement while his religious parents have strictly dislike his interests.",4.4788,/rmYB5cqacaYhIcLjAD9QRob7luz.jpg,2012-06-15,Let It Shine,False,6.941,311
False,/9Cw5fOWLfHwFHjg88dC5oBZEmL4.jpg,"[18, 10749]",24684,en,An Education,"Despite her sheltered upbringing, Jenny is a teen with a bright future; she's smart, pretty, and has aspirations of attending Oxford University. When David, a charming but much older suitor, motors into her life in a shiny automobile, Jenny gets a taste of adult life that she won't soon forget.",2.3276,/gLIvvUdlocGjm8XVLxhWHAKWrRq.jpg,2009-10-29,An Education,False,6.937,1374
False,/obyCUbpZvMTizOqYWHqkTFgfvnf.jpg,"[10752, 10749, 36, 28]",676,en,Pearl Harbor,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.",8.9273,/y8A0Cvp8WQmZ3bjbnsL53lY0dsC.jpg,2001-05-21,Pearl Harbor,False,6.941,6770
False,/xSqaVqkbeSaPmeEyurWBaTSkgL9.jpg,"[35, 18]",989662,en,A Different Man,"Aspiring actor Edward undergoes a radical medical procedure to drastically transform his appearance. But his new dream face quickly turns into a nightmare, as he loses out on the role he was born to play and becomes obsessed with reclaiming what was lost.",5.1804,/lZZKTEvo92u1J5pm7QoEA5yN3du.jpg,2024-08-24,A Different Man,False,6.924,360
False,/xVFpOIVdVn5ZUq1QIf0UJcZWjO2.jpg,"[16, 12, 14, 10751]",816904,es,Momias,"Through a series of unfortunate events, three mummies end up in present-day London and embark on a wacky and hilarious journey in search of an old ring belonging to the Royal Family, stolen by ambitious archaeologist Lord Carnaby.",3.3825,/r6Ghtw9ENhTXfeUsd1Al20ZAvX.jpg,2023-01-05,Mummies,False,6.932,484
False,/zoz4vZPe95m0RiUZtMyGeto5L02.jpg,"[9648, 53]",179826,en,Odd Thomas,"In a California desert town, a short-order cook with clairvoyant abilities encounters a mysterious man with a link to dark, threatening forces.",4.4058,/skBMhQjHLTU1rp4gutxHp0JuY1C.jpg,2013-01-29,Odd Thomas,False,6.936,1403
False,/yZP6GyrgzdpjH1AxPHlb8ACLkiA.jpg,"[27, 53]",49018,en,Insidious,"A family discovers that dark spirits have invaded their home after their son inexplicably falls into an endless sleep. When they reach out to a professional for help, they learn things are a lot more personal than they thought.",10.6124,/tmlDFIUpGRKiuWm9Ixc6CYDk4y0.jpg,2011-03-31,Insidious,False,6.94,7092
False,/tnwMCH4yLBY4qpe6Nr4n66u4U3f.jpg,"[28, 80, 53]",400535,en,Sicario: Day of the Soldado,Agent Matt Graver teams up with operative Alejandro Gillick to prevent Mexican drug cartels from smuggling terrorists across the United States border.,8.592,/qcLYofEhNh51Sk1jUWjmKHLzkqw.jpg,2018-06-27,Sicario: Day of the Soldado,False,6.937,3836
False,/9QRJN7GaGIHwdkzDAilIrt1Nf4r.jpg,"[27, 80]",18573,en,House of Wax,"A sculptor opens a wax museum to showcase the likenesses of famous historical figures, but quickly runs into trouble when his business partner demands the exhibits become more extreme in order to increase profits.",2.6479,/5Di30K5NzAtYMjBSAABwgZHV0Ro.jpg,1953-04-16,House of Wax,False,6.928,361
False,/mT2sN8L8DNjzb0wISls8XHnyjgs.jpg,"[10751, 878, 12]",10122,en,Flight of the Navigator,"12-year-old David is accidentally knocked out in the forest near his home, but when he awakens eight years have passed. His family is overjoyed to have him back, but is just as perplexed as he is that he hasn't aged. When a NASA scientist discovers a UFO nearby, David gets the chance to unravel the mystery and recover the life he lost.",4.2345,/tdRgQWMximj0tL6OWu9kRTtePmI.jpg,1986-07-30,Flight of the Navigator,False,6.939,892
False,/fny1B9hmVilFtU3RRjkMZffBjUi.jpg,"[878, 10749, 18]",9663,en,Starman,"When an alien takes the form of a young widow's husband and asks her to drive him from Wisconsin to Arizona, the government tries to stop them.",4.7968,/cgDeFWkYi6e9FT5RiQPCbQ9HlXZ.jpg,1984-12-13,Starman,False,6.933,935
False,/2iOWzL6dManoWwzGEbe0mHkcdpm.jpg,"[18, 36]",560008,en,Minamata,War photographer W. Eugene Smith travels back to Japan where he documents the devastating effect of mercury poisoning in coastal communities.,2.0367,/tjn9yxa5QNFsV2mFPsaWdqOOk2g.jpg,2020-03-13,Minamata,False,6.938,308
False,/b7ATgNqE84WrGKq7Y8JtrnAuAS8.jpg,"[878, 53, 80, 9648]",12101,en,Soylent Green,"In the year 2022, overcrowding, pollution,  and resource depletion have reduced society’s leaders to finding food for the teeming masses. The answer is Soylent Green.",3.7083,/5nbkShkOEXUoKVhaX0XG41wyBkq.jpg,1973-04-18,Soylent Green,False,6.934,1348
False,/7BawlYbO8j434ovY0xTHpaNNE0Y.jpg,"[18, 10749]",11257,en,A Room with a View,"When Lucy Honeychurch and chaperon Charlotte Bartlett find themselves in Florence with rooms without views, fellow guests Mr Emerson and son George step in to remedy the situation. Meeting the Emersons could change Lucy's life forever but, once back in England, how will her experiences in Tuscany affect her marriage plans?",4.6447,/5xRAqywVo6tNUNQbAESGVP930la.jpg,1986-03-07,A Room with a View,False,6.932,803
False,/leukkAoRu9rsa3s8oaLm8C10EWw.jpg,"[28, 80]",10027,en,Unleashed,"Raised as a slave, Danny is used to fighting for his survival. In fact, his ""master,"" Bart, thinks of him as a pet and goes as far as leashing him with a collar so they can make money in fight clubs, where Danny is the main contender. When Bart's crew is in a car accident, Danny escapes and meets a blind, kindhearted piano tuner who takes him in and uses music to free the fighter's long-buried heart.",7.0347,/gghvmS3UxtOw1UHIgYjpeZNxHil.jpg,2005-02-02,Unleashed,False,6.935,2090
False,/kz8uFk8AYDu4an8PhkdGLbVJXMi.jpg,"[53, 28, 35, 80, 18, 9648]",9812,en,Thursday,"A former Los Angeles drug dealer moves far away to Texas, making a new life for himself as a married architect in the suburbs. His old crime partner unexpectedly shows up with heroin and gangster business, attracting a slew of violent unsavory characters.",2.6863,/pbfBCMSzmKlAHZUDwsrtmG7GZP3.jpg,1998-09-25,Thursday,False,6.923,339
False,/cxJsU3BfJ7NkKae5gWqJkmu3aCO.jpg,"[16, 18, 10751, 35]",116440,en,"Maggie Simpson in ""The Longest Daycare""","Maggie must navigate an eventful first day in daycare. At the Ayn Rand School for Tots, Maggie is diagnosed with average intelligence. Barred from the gifted children, she longs to escape from her glue-guzzling classmates. But when a lonely caterpillar befriends her, she makes it her mission to save it from a ruthless butterfly smashing toddler.",2.8112,/6db4Dzg3GmlQxbUrJCDhcbMvMxN.jpg,2012-07-03,"Maggie Simpson in ""The Longest Daycare""",False,6.937,373
False,/xlIxMddSdqyxfY02CilOK4VKWR8.jpg,"[10402, 18, 36]",14410,en,Notorious,"""Notorious"" is the story of Christopher Wallace. Through raw talent and sheer determination, Wallace transforms himself from Brooklyn street hustler (once selling crack to pregnant women) to one of the greatest rappers of all time: The Notorious B.I.G. Follow his meteoric rise to fame and his refusal to succumb to expectations - redefining our notion of ""The American Dream.""",3.1523,/62NsZPgueSiE8y7dqtU3FSLFwYw.jpg,2009-01-16,Notorious,False,6.931,751
False,/kUM5b2y1eveCOINZmq6FWFb2Iob.jpg,"[18, 53]",8653,ko,섬,"Mute Hee-Jin is working as a clerk in a fishing resort in the Korean wilderness; selling baits, food and occasionally her body to the fishing tourists. One day she falls in love with Hyun-Shik, who is on the run from the police, and rescues him with a fish hook when he tries to commit suicide.",4.2309,/sZZ7VOFVpAN4IrPiYJzvuoVowRW.jpg,2000-04-22,The Isle,False,6.92,351
False,/76J14zgwVWyOciri7X7F3DGP3TA.jpg,"[27, 878, 53]",5876,en,The Mist,"After a violent storm, a dense cloud of mist envelops a small Maine town, trapping David Drayton and his five-year-old son in a local grocery store with other local residents. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.",8.8105,/1CvJ6diBACKPVGOpcWuY4XPQdqX.jpg,2007-11-21,The Mist,False,6.937,5561
False,/etyZEgWCf46AzKKDMQcLoiYKwec.jpg,"[18, 80, 36, 10749]",542417,en,Skin,"A destitute young man, raised by racist skinheads and notorious among white supremacists, turns his back on hatred and violence to transform his life, with the help of a black activist and the woman he loves.",2.9316,/7ryH8Noh6VKE4L42yhpR5jqIGsF.jpg,2019-07-26,Skin,False,6.924,437
False,/fOipappvgVtUbbHOtmCkHzcwJjC.jpg,"[16, 35, 10751]",93456,en,Despicable Me 2,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,12.3327,/oyMPJJZoOpLHgJoFPUOn6DgkbWJ.jpg,2013-06-26,Despicable Me 2,False,6.936,11683
False,/3B4DbexR2hXINqJN6LqhmmAaVeS.jpg,"[18, 10749, 14]",24420,en,The Time Traveler's Wife,"Due to a genetic disorder, handsome librarian Henry DeTamble involuntarily zips through time, appearing at various moments in the life of his true love, the beautiful artist Clare Abshire.",4.3261,/J3ewuzQwhFro0pDpdcbZ4j7MYy.jpg,2009-08-14,The Time Traveler's Wife,False,6.934,2595
False,/eA0qc5ihjSKG05tdJO4QPgYPAwY.jpg,"[16, 10751, 12, 14, 28]",10228,ja,劇場版ポケットモンスター ミュウツーの逆襲,"Determined to prove its superiority, a bio-engineered Pokémon called Mewtwo lures Ash, Pikachu and others into a Pokemon match like none before.",6.6497,/xPW3AeK3iQi1Zd9dCbdNLijE48o.jpg,1998-07-18,Pokémon: The First Movie,False,6.9,1527
False,/wrt7STmV10GVl8Q9qPvxBUMxT1Z.jpg,"[16, 10751, 14]",196254,en,Barbie Mariposa & the Fairy Princess,"Mariposa becomes the Royal Ambassador of Flutterfield, and is sent to bring peace between her fairy land and their rivals, the Crystal Fairies of Shimmervale. While Mariposa doesn't make a great first impression on  the King, she becomes fast friends with his shy daughter, Princess Catania. However, a misunderstanding causes Mariposa to be banished from their fairy land. As Mariposa and Zee returns to Flutterfield, they encounter a dark fairy on her way to destroy Shimmervale. Mariposa rushes back and helps Princess Catania to save their fairy land and together, the two girls prove that the best way to make a friend, is to be a friend.",2.2161,/aUVd4itaF4mDFgld99wMIihjUK7.jpg,2013-08-25,Barbie Mariposa & the Fairy Princess,False,6.917,326
False,/69HEmEIgFCo6Te8ShHcFB1ERPeF.jpg,"[10751, 16, 10770]",13675,en,Frosty the Snowman,"A discarded silk top-hat becomes the focus of a struggle between a washed-up stage magician and a group of schoolchildren, after it magically brings a snowman to life. Realizing that newly-living Frosty will melt in spring unless he takes refuge in a colder climate, Frosty and Karen, a young girl who he befriends, stow away on a freight train headed for the north pole. Little do they know that the magician is following them, and he wants his hat back!",1.8607,/gw7ie4W3iW8nefnZ4kuw8dgYNM2.jpg,1969-12-07,Frosty the Snowman,False,6.9,362
